pr_number,created_at,merged_at,author,number_of_comments,number_of_review_comments,number_of_commits,lines_of_code_changed,number_of_files_changed,number_of_reviewers,number_of_approvals,labels,time_to_first_response,number_of_assignees,review_duration,number_of_changes_requested,number_of_build_runs,number_of_build_failures,number_of_linked_issues,time_since_last_commit,test_coverage,number_of_reviews_requested,number_of_revisions,number_of_milestones,dependency_changes,comment_authors
37881,2019-12-06T22:08:58Z,2019-12-07T20:02:43Z,RandellDawson,1,0,1,2,1,2,2,['scope: curriculum'],5.0,0,79112.0,0,0,0,0,142736816.99363,,2,1,0,False,['gitpod-io[bot]']
37688,2019-11-05T07:32:44Z,2019-12-13T15:05:24Z,lasjorg,17,1,5,2,1,3,3,['scope: curriculum'],4.0,0,3312626.0,3,0,0,0,142234277.003313,,0,5,0,False,"['RandellDawson', 'lasjorg', 'ojeytonwilliams', 'moT01', 'gitpod-io[bot]']"
37648,2019-10-31T20:57:24Z,2019-12-13T21:04:06Z,RandellDawson,5,8,2,726,12,3,2,['scope: curriculum'],6.0,1,3721236.0,0,0,0,0,142209387.012655,,0,2,0,False,"['RandellDawson', 'ojeytonwilliams', 'UziTech', 'gitpod-io[bot]']"
37908,2019-12-11T19:07:38Z,2019-12-13T10:53:12Z,classicmatsuo,1,3,5,2,1,2,1,[],5.0,0,143134.0,0,0,0,0,142251675.023452,,0,5,0,False,"['RandellDawson', 'classicmatsuo', 'gitpod-io[bot]']"
37683,2019-11-04T23:10:06Z,2019-11-06T18:26:45Z,Kbarias,4,1,2,2,1,2,2,['scope: curriculum'],5.0,0,2571492.0,1,0,0,0,143005569.027858,,0,2,0,False,"['RandellDawson', 'Kbarias', 'gitpod-io[bot]']"
37756,2019-11-14T02:18:47Z,2019-12-16T15:18:30Z,lasjorg,3,0,1,41,1,2,2,['scope: curriculum'],3.0,0,2925688.0,0,0,0,0,141862452.058603,,0,1,0,False,"['RandellDawson', 'ojeytonwilliams', 'gitpod-io[bot]']"
36948,2019-10-02T11:30:11Z,2019-12-03T08:34:11Z,Chipiwiny94,4,0,1,2,1,1,1,['scope: curriculum'],5.0,0,5346251.0,0,0,0,0,143124005.117384,,0,1,0,False,"['raisedadead', 'RandellDawson', 'Chipiwiny94', 'gitpod-io[bot]']"
37693,2019-11-05T18:51:07Z,2019-12-03T04:12:28Z,RandellDawson,4,8,4,9,1,3,2,['scope: curriculum'],4.0,0,2367113.0,2,0,0,0,143139099.733968,,0,4,0,False,"['scissorsneedfoodtoo', 'RandellDawson', 'ojeytonwilliams', 'moT01', 'gitpod-io[bot]']"
37830,2019-11-25T23:43:27Z,2019-12-02T23:42:33Z,RandellDawson,1,0,2,6,1,2,2,['scope: curriculum'],4.0,1,604785.0,0,0,0,0,143155887.783859,,0,2,0,False,['gitpod-io[bot]']
37582,2019-10-27T17:17:05Z,2019-12-02T16:23:57Z,RandellDawson,2,2,4,42,1,2,2,['scope: curriculum'],6.0,0,3107229.0,0,0,0,0,143182225.891829,,0,4,0,False,"['RandellDawson', 'ojeytonwilliams', 'gitpod-io[bot]']"
37839,2019-11-26T22:43:25Z,2019-11-30T23:30:11Z,RandellDawson,1,0,1,10,1,2,2,['scope: curriculum'],4.0,0,351697.0,0,0,0,0,143326178.898689,,0,1,0,False,['gitpod-io[bot]']
37797,2019-11-20T19:47:16Z,2019-11-21T17:46:47Z,ibqu,1,0,1,18,6,2,2,[],3.0,0,79171.0,0,0,0,0,144127674.674153,,0,1,0,False,['gitpod-io[bot]']
37509,2019-10-24T19:43:24Z,2019-11-29T01:13:19Z,gloriaabreualves,2,0,1,4,1,1,1,['scope: curriculum'],5.0,0,3043803.0,0,0,0,0,143496074.69511,,0,1,0,False,"['RandellDawson', 'gitpod-io[bot]']"
37763,2019-11-15T20:59:27Z,2019-11-20T14:58:15Z,RandellDawson,3,5,6,288,46,2,2,['scope: curriculum'],4.0,0,411396.0,2,0,0,0,144223118.816042,,0,6,0,False,"['RandellDawson', 'Manish-Giri', 'moT01', 'gitpod-io[bot]']"
37851,2019-11-29T08:44:18Z,2019-11-29T09:07:52Z,hdinia,2,0,1,2,1,1,1,[],4.0,0,1420.0,0,0,0,0,143467604.62996,,0,1,0,False,"['ojeytonwilliams', 'gitpod-io[bot]']"
37810,2019-11-22T13:05:20Z,2019-11-22T14:34:34Z,waldoluisribeiro,2,0,1,2,1,1,1,[],5.0,0,127115.0,0,0,0,0,143931047.634863,,0,1,0,False,"['RandellDawson', 'gitpod-io[bot]']"
37816,2019-11-23T13:51:17Z,2019-11-23T22:28:57Z,waldoluisribeiro,1,0,1,6,1,2,2,[],4.0,0,37928.0,0,0,0,0,143931077.637723,,0,1,0,False,['gitpod-io[bot]']
37815,2019-11-23T13:35:47Z,2019-11-23T23:37:37Z,waldoluisribeiro,1,1,2,20,1,2,2,[],3.0,0,38864.0,1,0,0,0,143931071.640213,,0,2,0,False,"['Manish-Giri', 'gitpod-io[bot]']"
37811,2019-11-22T13:11:03Z,2019-11-22T14:35:10Z,waldoluisribeiro,2,0,1,2,1,1,1,[],4.0,0,126769.0,0,0,0,0,143931050.647775,,0,1,0,False,"['RandellDawson', 'gitpod-io[bot]']"
37863,2019-12-02T21:56:31Z,2019-12-02T22:25:12Z,RandellDawson,2,0,1,2,1,1,1,['scope: curriculum'],4.0,0,1734.0,0,0,0,0,143160557.653711,,2,1,0,False,"['RandellDawson', 'gitpod-io[bot]']"
37709,2019-11-07T05:28:40Z,2019-11-27T02:03:10Z,RandellDawson,6,30,18,1414,3,5,4,['scope: curriculum'],4.0,0,1716474.0,3,0,0,0,143665088.656327,,0,18,0,False,"['Manish-Giri', 'RandellDawson', 'thecodingaviator', 'ojeytonwilliams', 'raisedadead', 'gitpod-io[bot]']"
37485,2019-10-23T18:25:48Z,2019-11-24T22:11:21Z,FullBinaryAlchemist,8,0,4,8,1,2,2,['scope: curriculum'],8.0,0,2778333.0,0,0,0,0,143852601.658964,,0,4,0,False,"['RandellDawson', 'FullBinaryAlchemist', 'gitpod-io[bot]']"
37687,2019-11-05T07:03:33Z,2019-11-26T03:40:22Z,lasjorg,4,1,4,3,1,3,4,['scope: curriculum'],3.0,0,1976366.0,2,0,0,0,143572303.66695,,0,4,0,False,"['RandellDawson', 'ojeytonwilliams', 'lasjorg', 'gitpod-io[bot]']"
37762,2019-11-15T20:24:10Z,2019-11-22T12:44:41Z,RandellDawson,4,4,5,218,50,3,3,['scope: curriculum'],4.0,0,583651.0,1,0,0,0,144052981.682512,,0,5,0,False,"['RandellDawson', 'ojeytonwilliams', 'moT01', 'gitpod-io[bot]']"
37737,2019-11-11T19:21:51Z,2019-11-12T03:04:38Z,rohit-ambre,3,0,1,2,1,3,2,[],4.0,0,35420.0,0,0,0,0,144950551.708754,,0,1,0,False,"['RandellDawson', 'hajdarevicedin', 'gitpod-io[bot]']"
37668,2019-11-02T18:34:13Z,2019-11-20T01:12:16Z,brokenbittech,1,0,1,2,1,2,2,['scope: curriculum'],5.0,0,1492683.0,0,0,0,0,144273746.709573,,0,1,0,False,['gitpod-io[bot]']
37769,2019-11-16T14:07:50Z,2019-11-26T01:25:25Z,RandellDawson,1,0,1,4,1,3,3,['scope: curriculum'],5.0,0,818899.0,0,0,0,0,143753913.76955,,0,1,0,False,['gitpod-io[bot]']
37818,2019-11-24T06:17:47Z,2019-11-24T07:37:12Z,RandellDawson,1,0,1,5,1,3,3,['scope: curriculum'],4.0,0,36109.0,0,0,0,0,143873706.830478,,0,1,0,False,['gitpod-io[bot]']
37235,2019-10-12T14:30:10Z,2019-11-25T16:09:31Z,allthedoll,3,5,6,12,1,3,2,['scope: docs'],6.0,0,3807561.0,1,0,0,0,143787911.860082,,0,6,0,False,"['moT01', 'RandellDawson', 'scissorsneedfoodtoo', 'gitpod-io[bot]']"
37829,2019-11-25T23:07:44Z,2019-11-26T20:14:45Z,RandellDawson,6,2,3,35,1,3,2,['scope: curriculum'],5.0,0,80821.0,1,0,0,0,143681997.861343,,0,3,0,False,"['RandellDawson', 'ojeytonwilliams', 'Manish-Giri', 'gitpod-io[bot]']"
37838,2019-11-26T19:26:54Z,2019-12-02T15:20:35Z,RandellDawson,6,4,2,2,1,4,2,['scope: curriculum'],4.0,0,505256.0,0,0,0,0,143184412.863528,,0,2,0,False,"['RandellDawson', 'thecodingaviator', 'moT01', 'gitpod-io[bot]']"
37736,2019-11-11T15:41:42Z,2019-12-01T04:32:25Z,moT01,3,6,4,76,2,3,2,['scope: curriculum'],3.0,0,1722290.0,1,0,0,0,143276890.85136,,0,4,0,False,"['moT01', 'RandellDawson', 'thecodingaviator', 'gitpod-io[bot]']"
37766,2019-11-15T21:55:50Z,2019-11-20T15:01:32Z,RandellDawson,2,6,7,262,71,2,2,['scope: curriculum'],4.0,0,408010.0,1,0,0,0,144223122.888766,,0,7,0,False,"['RandellDawson', 'moT01', 'gitpod-io[bot]']"
37764,2019-11-15T21:08:51Z,2019-11-19T16:54:15Z,jeffersonataide,4,0,1,2,1,2,2,['scope: curriculum'],3.0,0,330324.0,0,0,0,0,144303627.892839,,0,1,0,False,"['RandellDawson', 'thecodingaviator', 'gitpod-io[bot]']"
37802,2019-11-21T04:41:17Z,2019-11-25T19:02:22Z,Kbarias,6,0,3,3,1,2,2,['scope: curriculum'],3.0,0,397514.0,1,0,0,0,143777291.892473,,0,3,0,False,"['RandellDawson', 'Kbarias', 'gitpod-io[bot]']"
37264,2019-10-13T16:20:52Z,2019-11-25T15:58:14Z,moi238,5,0,2,8,1,3,3,['scope: docs'],5.0,0,3713842.0,1,0,0,0,143788588.894476,,0,2,0,False,"['raisedadead', 'RandellDawson', 'moT01', 'gitpod-io[bot]']"
37757,2019-11-14T03:11:15Z,2019-11-14T20:07:08Z,Kbarias,3,2,3,18,1,2,2,[],4.0,0,67729.0,1,0,0,0,144717278.900519,,0,3,0,False,"['RandellDawson', 'ojeytonwilliams', 'Kbarias', 'gitpod-io[bot]']"
36860,2019-09-27T02:11:50Z,2019-11-20T14:45:20Z,RandellDawson,11,11,9,232,47,3,2,['scope: curriculum'],5.0,0,4715157.0,1,0,0,0,144220616.000171,,2,9,0,False,"['RandellDawson', 'thecodingaviator', 'ojeytonwilliams', 'moT01', 'gitpod-io[bot]']"
37765,2019-11-15T21:51:51Z,2019-11-20T01:13:46Z,RandellDawson,3,8,7,274,28,3,2,['scope: curriculum'],3.0,0,370877.0,1,0,0,0,144260495.386638,,0,7,0,False,"['RandellDawson', 'moT01', 'gitpod-io[bot]']"
37735,2019-11-11T14:28:19Z,2019-11-11T15:48:51Z,allison-strandberg,2,0,1,2,1,2,2,[],4.0,0,4837.0,0,0,0,0,144998747.692755,,0,1,0,False,"['ojeytonwilliams', 'gitpod-io[bot]']"
37345,2019-10-16T17:58:17Z,2019-11-29T01:06:27Z,ValeroM,3,0,1,2,1,2,3,['scope: docs'],5.0,0,3740897.0,0,0,0,0,143496489.796604,,0,1,0,False,"['RandellDawson', 'ValeroM', 'gitpod-io[bot]']"
37772,2019-11-17T00:45:16Z,2019-11-17T02:30:52Z,ValeroM,1,0,3,2,1,2,2,[],4.0,0,6337.0,0,0,0,0,144528230.801626,,0,3,0,False,['gitpod-io[bot]']
37750,2019-11-13T13:00:20Z,2019-11-30T22:33:38Z,moT01,4,14,4,11,1,3,2,['scope: curriculum'],4.0,0,1503203.0,2,0,0,0,143332860.805222,,0,4,0,False,"['RandellDawson', 'ojeytonwilliams', 'moT01', 'gitpod-io[bot]']"
37843,2019-11-27T18:24:33Z,2019-12-01T04:09:49Z,RandellDawson,1,2,2,10,1,3,2,['scope: curriculum'],6.0,0,302371.0,2,0,0,0,143304639.806651,,1,2,0,False,"['moT01', 'RandellDawson', 'gitpod-io[bot]']"
37647,2019-10-31T20:06:33Z,2019-11-15T17:06:53Z,bitrixtoday,2,0,1,8,1,1,1,['scope: curriculum'],5.0,0,1285232.0,0,0,0,0,144648459.093715,,0,1,0,False,"['thecodingaviator', 'gitpod-io[bot]']"
37823,2019-11-25T00:59:18Z,2019-11-25T16:14:09Z,mikemorr,2,6,2,2,1,3,2,[],4.0,0,54900.0,1,0,0,0,143787626.097716,,0,2,0,False,"['RandellDawson', 'mikemorr', 'gitpod-io[bot]']"
36673,2019-08-23T03:05:10Z,2019-11-11T09:24:03Z,jtwilson0294,10,3,4,2,1,5,1,['scope: curriculum'],3418679.0,0,6934737.0,1,0,0,0,145021837.114499,,0,4,0,False,"['xyozio', 'RandellDawson', 'thecodingaviator', 'jtwilson0294', 'ojeytonwilliams', 'moT01', 'raisedadead']"
37761,2019-11-15T18:19:55Z,2019-11-27T10:57:39Z,RandellDawson,3,16,13,310,62,3,2,['scope: curriculum'],4.0,0,1025334.0,1,0,0,0,143618755.118133,,0,13,0,False,"['RandellDawson', 'ojeytonwilliams', 'moT01', 'gitpod-io[bot]']"
37739,2019-11-11T20:19:59Z,2019-11-11T21:02:18Z,QuincyLarson,1,0,1,80,30,1,1,[],4.0,0,2540.0,0,0,0,0,144979945.12155,,1,1,0,False,['gitpod-io[bot]']
37711,2019-11-07T09:37:09Z,2019-11-11T13:37:12Z,subashiglesias,3,4,3,37,1,3,3,[],4.0,0,360004.0,3,0,0,0,145006651.124946,,0,3,0,False,"['RandellDawson', 'raisedadead', 'gitpod-io[bot]']"
37725,2019-11-09T15:10:32Z,2019-11-15T07:56:28Z,IMHOJEONG,7,5,5,22,9,4,3,['scope: curriculum'],4.0,0,492368.0,2,0,0,0,144681484.128117,,0,5,0,False,"['IMHOJEONG', 'RandellDawson', 'ojeytonwilliams', 'moT01', 'gitpod-io[bot]']"
37667,2019-11-02T18:16:07Z,2019-11-17T15:55:39Z,brokenbittech,4,0,1,2,1,2,2,['scope: curriculum'],5.0,0,1287573.0,0,0,0,0,144479944.130983,,0,1,0,False,"['RandellDawson', 'brokenbittech', 'gitpod-io[bot]']"
37779,2019-11-19T00:19:39Z,2019-11-19T00:34:24Z,PartyLich,2,0,1,2,1,1,1,[],3.0,0,3598.0,0,0,0,0,144359707.136017,,0,1,0,False,"['RandellDawson', 'gitpod-io[bot]']"
37069,2019-10-07T02:04:03Z,2019-11-11T08:19:29Z,MGenteluci,4,3,1,43,1,3,3,['scope: curriculum'],5.0,0,3046530.0,1,0,0,0,145025711.147201,,0,1,0,False,"['RandellDawson', 'ojeytonwilliams', 'moT01', 'gitpod-io[bot]']"
37759,2019-11-14T17:11:03Z,2019-11-14T18:28:46Z,ojeytonwilliams,1,0,1,8,1,1,1,['scope: docs'],4.0,0,8019.0,0,0,0,0,144726602.175078,,0,1,0,False,['gitpod-io[bot]']
37699,2019-11-06T05:04:30Z,2019-11-15T16:14:55Z,RandellDawson,1,2,3,6,1,2,2,['scope: curriculum'],3.0,0,819022.0,1,0,0,0,144650393.487494,,0,3,0,False,"['moT01', 'gitpod-io[bot]']"
37715,2019-11-07T22:34:32Z,2019-11-13T20:39:04Z,RandellDawson,2,6,2,2,1,3,2,['scope: curriculum'],4.0,0,511977.0,0,0,0,0,144808036.496971,,0,2,0,False,"['RandellDawson', 'moT01', 'gitpod-io[bot]']"
37572,2019-10-26T19:13:53Z,2019-11-10T12:33:11Z,tr1s,5,0,2,34,7,0,0,"['scope: curriculum', 'scope: docs']",5.0,0,1271958.0,0,0,0,0,145096903.2378,,0,2,0,False,"['RandellDawson', 'ojeytonwilliams', 'gitpod-io[bot]']"
36973,2019-10-03T08:43:06Z,2019-11-10T12:34:59Z,ejolie,1,0,3,133,1,0,0,['scope: docs'],5.0,0,3297113.0,0,0,0,0,145096795.323153,,0,3,0,False,['gitpod-io[bot]']
37726,2019-11-09T20:03:30Z,2019-11-09T23:13:11Z,danielveazey,0,0,2,4,2,0,0,[],,0,11989.0,0,0,0,0,145144296.376414,,0,2,0,False,[]
37466,2019-10-22T19:54:05Z,2019-11-10T12:24:34Z,jasonranney,0,0,1,2,1,0,0,[],,0,1614630.0,0,0,0,0,145097420.423262,,0,1,0,False,[]
37730,2019-11-10T18:16:33Z,2019-11-10T20:53:06Z,ValeroM,3,0,2,2,1,0,0,[],4.0,0,9405.0,0,0,0,0,145066897.434338,,0,2,0,False,"['RandellDawson', 'ValeroM', 'gitpod-io[bot]']"
37614,2019-10-29T22:29:58Z,2019-11-10T12:29:31Z,anthonyjvoss,0,0,1,40,1,0,0,['scope: docs'],,0,1000774.0,0,0,0,0,145097124.265807,,0,1,0,False,[]
37710,2019-11-07T07:16:37Z,2019-11-10T12:16:19Z,KirankumarAmbati,0,0,1,2,1,0,0,[],,0,277182.0,0,0,0,0,145097917.291494,,0,1,0,False,[]
37532,2019-10-25T14:14:20Z,2019-11-04T17:33:31Z,bernardosequeir,0,0,1,2,1,0,0,['scope: curriculum'],,0,875957.0,0,0,0,0,145597279.305495,,0,1,0,False,[]
37474,2019-10-23T04:57:43Z,2019-11-07T18:24:55Z,loetcodes,0,0,1,1,1,0,0,['scope: curriculum'],,0,1484558.0,0,0,0,0,145194875.323281,,0,1,0,False,[]
37628,2019-10-31T13:14:05Z,2019-11-10T12:27:34Z,LoicB,0,0,2,10,2,0,0,['scope: docs'],,0,861210.0,0,0,0,0,145097241.330426,,0,2,0,False,[]
37134,2019-10-08T21:32:59Z,2019-11-07T17:42:35Z,alex-parra,0,0,1,2,1,0,0,['scope: curriculum'],,0,2578179.0,0,0,0,0,145337538.355804,,0,1,0,False,[]
37721,2019-11-08T23:42:42Z,2019-11-09T04:25:48Z,Writhyn,0,0,2,2,1,0,0,[],,0,16990.0,0,0,0,0,145212544.423384,,0,2,0,False,[]
35268,2019-02-18T05:00:24Z,2019-02-24T14:54:38Z,lasjorg,0,0,4,52,1,0,0,['scope: curriculum'],,1,22461432.0,0,0,0,0,145558640.434567,,0,4,0,False,[]
37705,2019-11-06T21:26:11Z,2019-11-07T06:19:40Z,danielveazey,0,0,1,2,1,0,0,[],,0,32009.0,0,0,0,0,145378516.673961,,0,1,0,False,[]
37477,2019-10-23T11:53:16Z,2019-11-05T05:42:08Z,zweimach,0,0,1,10,5,0,0,['scope: curriculum'],,0,1100932.0,0,0,0,0,145553569.066581,,0,1,0,False,[]
36049,2019-05-15T13:05:20Z,2019-06-12T08:19:44Z,ahmaxed,0,0,3,195,29,0,0,['scope: curriculum'],,0,14511102.0,0,0,0,0,146049475.377575,,0,3,0,False,[]
37665,2019-11-01T20:47:12Z,2019-11-02T01:22:20Z,ghost,0,0,2,2,1,0,0,[],,0,50153.0,0,0,0,0,145794712.480398,,0,2,0,False,[]
36995,2019-10-03T18:52:03Z,2019-10-27T23:02:54Z,lasjorg,0,0,1,2,1,0,0,['scope: curriculum'],,0,2798611.0,0,0,0,0,145558763.519806,,0,1,0,False,[]
34811,2019-01-04T12:51:43Z,2019-04-05T02:49:21Z,lasjorg,0,0,5,17,1,0,0,['scope: curriculum'],,0,26321196.0,0,0,0,0,145558598.565363,,0,5,0,False,[]
37261,2019-10-13T14:43:19Z,2019-11-02T07:38:15Z,chiaramistro,0,0,1,2,1,0,0,"['scope: docs', 'scope: i18n']",,0,1702502.0,0,0,0,0,145805796.608097,,0,1,0,False,[]
36642,2019-08-20T10:52:10Z,2019-08-20T13:28:57Z,iamrajiv,0,0,1,21,1,0,0,[],,0,6342685.0,0,0,0,0,145845082.643365,,0,1,0,False,[]
35573,2019-03-12T06:52:19Z,2019-03-19T15:39:44Z,lasjorg,0,0,2,4,1,0,0,['scope: curriculum'],,1,20553859.0,0,0,0,0,145558699.66642,,0,2,0,False,[]
37722,2019-11-09T00:18:57Z,2019-11-09T03:03:45Z,Writhyn,0,0,1,1,1,0,0,[],,0,9903.0,0,0,0,0,145217457.671733,,0,1,0,False,[]
35193,2019-02-13T17:22:26Z,2019-04-10T15:22:37Z,lasjorg,0,0,5,12,1,0,0,['scope: curriculum'],,1,22848938.0,0,0,0,0,145558613.6898,,0,5,0,False,[]
36689,2019-08-26T21:59:47Z,2019-08-27T05:08:37Z,iamrajiv,0,0,1,18,1,0,0,[],,0,5784207.0,0,0,0,0,145845103.705877,,0,1,0,False,[]
37483,2019-10-23T17:10:50Z,2019-11-08T02:15:39Z,RandellDawson,0,0,1,2,1,0,0,['scope: curriculum'],,0,1331249.0,0,0,0,0,145304198.850156,,0,1,0,False,[]
37529,2019-10-25T13:46:27Z,2019-11-04T16:35:53Z,bernardosequeir,0,0,1,2,1,0,0,['scope: curriculum'],,0,874174.0,0,0,0,0,145600737.46946,,0,1,0,False,[]
36975,2019-10-03T09:03:40Z,2019-11-04T16:24:37Z,danielrs975,0,0,2,6,1,0,0,['scope: curriculum'],,0,2791257.0,0,0,0,0,145601421.633962,,0,2,0,False,[]
37697,2019-11-06T03:41:07Z,2019-11-06T17:52:00Z,PartyLich,0,0,3,12,1,0,0,['scope: curriculum'],,0,80818.0,0,0,0,0,145393613.643335,,0,3,0,False,[]
34721,2018-12-22T01:19:11Z,2019-03-12T20:49:55Z,lasjorg,0,0,2,2,1,0,0,['scope: curriculum'],,0,27485967.0,0,0,0,0,145558580.724127,,0,2,0,False,[]
36053,2019-05-15T13:53:29Z,2019-05-20T18:24:52Z,ahmaxed,0,0,2,132,36,0,0,[],,1,14508211.0,0,0,0,0,146049478.952941,,0,2,0,False,[]
37630,2019-10-31T15:08:08Z,2019-10-31T16:37:27Z,beaucarnes,0,0,1,2,1,0,0,['scope: curriculum'],,0,5361.0,0,0,0,0,145946249.961165,,0,1,0,False,[]
37530,2019-10-25T14:07:09Z,2019-11-04T17:30:00Z,bernardosequeir,0,0,1,4,1,0,0,['scope: curriculum'],,0,876176.0,0,0,0,0,145597493.965521,,0,1,0,False,[]
36930,2019-10-01T21:15:16Z,2019-10-09T07:10:20Z,iamrajiv,0,0,3,28,1,0,0,['scope: docs'],,0,2676447.0,0,0,0,0,145845135.968517,,0,3,0,False,[]
37040,2019-10-04T22:40:25Z,2019-11-01T18:06:27Z,melascuco,0,0,1,2,1,0,0,['scope: curriculum'],,0,2402768.0,0,0,0,0,145854505.969856,,0,1,0,False,[]
37273,2019-10-13T22:15:29Z,2019-11-01T18:14:16Z,mariorguezari,0,0,1,9,1,0,0,['scope: curriculum'],,0,1627132.0,0,0,0,0,145854037.980644,,0,1,0,False,[]
37531,2019-10-25T14:11:39Z,2019-11-04T17:31:55Z,bernardosequeir,0,0,1,2,1,0,0,['scope: curriculum'],,0,876023.0,0,0,0,0,145597376.990419,,0,1,0,False,[]
35109,2019-02-08T22:11:38Z,2019-02-09T05:47:54Z,lasjorg,0,0,5,21,1,0,0,[],,1,23263594.0,0,0,0,0,145558606.995004,,0,5,0,False,[]
35435,2019-02-27T02:28:10Z,2019-03-04T01:32:41Z,lasjorg,0,0,3,2,1,0,0,['scope: curriculum'],,0,21692937.0,0,0,0,0,145558672.008979,,0,3,0,False,[]
36519,2019-07-26T16:06:06Z,2019-07-30T13:33:38Z,lasjorg,0,0,2,6,1,0,0,['scope: curriculum'],,0,8770182.0,0,0,0,0,145558751.02523,,0,2,0,False,[]
36835,2019-09-23T09:50:27Z,2019-10-08T18:04:31Z,scissorsneedfoodtoo,0,0,1,192,77,0,0,['scope: curriculum'],,0,3744902.0,0,0,0,0,145508970.0304,,0,1,0,False,[]
31669,2018-10-29T09:47:14Z,2018-12-04T01:31:41Z,catrawalkar,0,0,1,1,1,0,0,[],,0,31700152.0,0,0,0,0,145979513.044643,,0,1,0,False,[]
28906,2018-10-25T21:08:59Z,2019-08-16T16:28:25Z,Menighin,1,0,1,24,1,1,1,[],25471168.0,0,25471168.0,0,0,0,0,152513217.205366,,0,1,0,False,['RandellDawson']
28823,2018-10-25T19:54:17Z,2019-08-16T16:26:31Z,brunoalvs,1,0,1,137,1,1,1,[],25475549.0,0,25475550.0,0,0,0,0,152513317.478593,,0,1,0,False,['RandellDawson']
29150,2018-10-26T02:47:18Z,2019-08-16T16:30:00Z,ghost,1,0,1,8,1,1,1,[],25450968.0,0,25450968.0,0,0,0,0,152513118.486196,,0,1,0,False,['RandellDawson']
29639,2018-10-26T16:05:48Z,2019-08-16T18:16:07Z,allissonrosa403,2,0,1,4,1,1,1,[],2698662.0,0,25409421.0,0,0,0,0,152506755.550426,,0,1,0,False,['RandellDawson']
29119,2018-10-26T02:15:12Z,2019-08-16T14:41:22Z,gabrieldomene,1,0,2,9,1,1,1,[],25446374.0,0,25446374.0,0,0,0,0,152519638.571897,,0,2,0,False,['thecodingaviator']
28259,2018-10-24T23:34:44Z,2019-08-16T16:23:51Z,andreleecoder,1,0,3,15,1,1,2,[],25503966.0,0,25548548.0,0,0,0,0,152513492.585135,,0,3,0,False,['RandellDawson']
29503,2018-10-26T12:26:55Z,2019-08-16T18:14:28Z,EGMartins,1,0,1,14,1,1,1,[],25422455.0,0,25422455.0,0,0,0,0,152506854.601064,,0,1,0,False,['RandellDawson']
28594,2018-10-25T14:43:34Z,2019-08-16T15:07:18Z,matosleo,1,0,1,4,1,2,2,[],25489414.0,0,25489424.0,0,0,0,0,152518086.615818,,0,1,0,False,['RandellDawson']
28847,2018-10-25T20:20:50Z,2019-08-16T16:27:50Z,Pedrohugovm,1,0,1,19,1,1,1,[],25474022.0,0,25474022.0,0,0,0,0,152513252.631141,,0,1,0,False,['RandellDawson']
29395,2018-10-26T09:13:43Z,2019-08-16T18:13:06Z,maikelsperandio,1,0,1,33,1,1,1,[],25433969.0,0,25433969.0,0,0,0,0,152506932.809165,,0,1,0,False,['RandellDawson']
32447,2018-10-30T08:45:54Z,2019-08-16T14:08:06Z,al-Santos,1,0,1,4,1,1,1,[],2487515.0,0,25075333.0,0,0,0,0,152521637.82088,,0,1,0,False,['RandellDawson']
29648,2018-10-26T16:14:24Z,2019-08-16T18:17:47Z,allissonrosa403,2,0,1,4,1,1,1,[],2698187.0,0,25409007.0,0,0,0,0,152506653.897388,,0,1,0,False,['RandellDawson']
29346,2018-10-26T07:49:53Z,2019-08-16T18:12:46Z,diegosiqueir4,1,0,1,40,1,1,1,[],25438975.0,0,25438975.0,0,0,0,0,152506956.923186,,0,1,0,False,['RandellDawson']
29126,2018-10-26T02:20:51Z,2019-08-16T16:29:18Z,hugovms,1,0,1,4,1,1,1,[],25452514.0,0,25452514.0,0,0,0,0,152513160.01368,,0,1,0,False,['RandellDawson']
29996,2018-10-27T02:46:12Z,2019-08-16T14:44:02Z,acqfel,2,0,1,18,1,1,1,[],2683341.0,0,25358276.0,0,0,0,0,152519477.085082,,0,1,0,False,"['RandellDawson', 'thecodingaviator']"
29655,2018-10-26T16:22:34Z,2019-08-16T18:18:11Z,allissonrosa403,2,0,1,8,1,1,1,[],2697770.0,0,25408541.0,0,0,0,0,152506630.144268,,0,1,0,False,['RandellDawson']
29040,2018-10-26T00:03:35Z,2019-08-16T13:58:27Z,leandrosumida,0,0,1,18,1,1,1,[],,0,25451693.0,0,0,0,0,152522217.888703,,0,1,0,False,[]
30959,2018-10-28T08:59:18Z,2019-08-16T13:32:51Z,camimariane,0,0,1,16,1,1,1,[],,0,25245213.0,0,0,0,0,152523755.019935,,0,1,0,False,[]
28670,2018-10-25T16:34:28Z,2019-08-16T16:24:59Z,jeffersonataide,1,0,1,10,1,1,1,[],25487438.0,0,25487438.0,0,0,0,0,152513420.020779,,0,1,0,False,['RandellDawson']
28667,2018-10-25T16:29:31Z,2019-08-16T16:24:31Z,ficarvalho,1,0,1,4,1,1,1,[],25487702.0,0,25487702.0,0,0,0,0,152513453.085646,,0,1,0,False,['RandellDawson']
28244,2018-10-24T22:29:08Z,2019-08-16T14:03:43Z,JonyHM,0,0,1,32,1,2,2,[],,0,25544075.0,0,0,0,0,152521903.292804,,0,1,0,False,[]
29821,2018-10-26T20:18:31Z,2019-08-16T13:22:56Z,AdilsonMoraes,1,0,1,8,1,1,1,[],2700748.0,0,25376665.0,0,0,0,0,152524350.307573,,0,1,0,False,['RandellDawson']
